case:concept:name,concept:name,org:resource,case:variant,time:timestamp,start:timestamp,time_from_start,time_from_previous_event(start),time_from_midnight,weekday,event_duration,remaining_time,leadtime,# ACTIVITY=Cancelar Solicitud,# ACTIVITY=Transferir creditos homologables,# ACTIVITY=Validar solicitud,# ACTIVITY=Visto Bueno Cierre Proceso,# ACTIVITY=Transferir Creditos,# ACTIVITY=Notificacion estudiante cancelacion soli,# ACTIVITY=Traer informacion estudiante - banner,# ACTIVITY=Homologacion por grupo de cursos,# ACTIVITY=Avanzar recepcion documentos,# ACTIVITY=Radicar Solicitud Homologacion,# ACTIVITY=Validacion final,# ACTIVITY=Validar solicitud / pre-homologacion,# ACTIVITY=Evaluacion curso,# ACTIVITY=Revisar curso,# ACTIVITY=Cancelar curso,# ACTIVITY=Recepcion de documentos,NEXT_ACTIVITY,NEXT_RESOURCE
82508,Radicar Solicitud Homologacion,8528,Variant 2,2016-02-04 15:24:57+00:00,2016-02-04 15:24:47+00:00,0.0,0.0,55487.0,Thursday,10.0,628355.0,3133.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Validar solicitud,1707
82508,Validar solicitud,1707,Variant 2,2016-02-04 16:17:00+00:00,2016-02-04 15:24:57+00:00,10.0,10.0,55497.0,Thursday,3123.0,625232.0,3133.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Homologacion por grupo de cursos,15930
82508,Homologacion por grupo de cursos,15930,Variant 2,2016-02-11 21:57:32+00:00,2016-02-04 16:17:00+00:00,3133.0,3123.0,58620.0,Thursday,625232.0,0.0,3133.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,end,end
82604,Traer informacion estudiante - banner,8450,Variant 2,2016-02-04 21:15:57+00:00,2016-02-04 21:15:57+00:00,0.0,0.0,76557.0,Thursday,0.0,1643701.0,6470.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radicar Solicitud Homologacion,8450
82604,Radicar Solicitud Homologacion,8450,Variant 2,2016-02-04 21:16:08+00:00,2016-02-04 21:15:57+00:00,0.0,0.0,76557.0,Thursday,11.0,1643690.0,6470.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Validar solicitud,18929
82604,Validar solicitud,18929,Variant 2,2016-02-04 23:03:47+00:00,2016-02-04 21:16:08+00:00,11.0,11.0,76568.0,Thursday,6459.0,1637231.0,6470.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Homologacion por grupo de cursos,18929
82604,Homologacion por grupo de cursos,18929,Variant 2,2016-02-23 21:50:58+00:00,2016-02-04 23:03:47+00:00,6470.0,6459.0,83027.0,Thursday,1637231.0,0.0,6470.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,end,end
82651,Traer informacion estudiante - banner,2925,Variant 2,2016-02-04 23:01:04+00:00,2016-02-04 23:01:04+00:00,0.0,0.0,82864.0,Thursday,0.0,432042.0,2967.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radicar Solicitud Homologacion,2925
82651,Radicar Solicitud Homologacion,2925,Variant 2,2016-02-04 23:01:33+00:00,2016-02-04 23:01:04+00:00,0.0,0.0,82864.0,Thursday,29.0,432013.0,2967.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Validar solicitud,49
82651,Validar solicitud,49,Variant 2,2016-02-04 23:50:31+00:00,2016-02-04 23:01:33+00:00,29.0,29.0,82893.0,Thursday,2938.0,429075.0,2967.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Homologacion por grupo de cursos,2541
82651,Homologacion por grupo de cursos,2541,Variant 2,2016-02-09 23:01:46+00:00,2016-02-04 23:50:31+00:00,2967.0,2938.0,85831.0,Thursday,429075.0,0.0,2967.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,end,end
82652,Traer informacion estudiante - banner,3421,Variant 2,2016-02-04 23:08:03+00:00,2016-02-04 23:08:03+00:00,0.0,0.0,83283.0,Thursday,0.0,116597.0,1510.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radicar Solicitud Homologacion,3421
82652,Radicar Solicitud Homologacion,3421,Variant 2,2016-02-04 23:08:21+00:00,2016-02-04 23:08:03+00:00,0.0,0.0,83283.0,Thursday,18.0,116579.0,1510.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Validar solicitud,19019
82652,Validar solicitud,19019,Variant 2,2016-02-04 23:33:13+00:00,2016-02-04 23:08:21+00:00,18.0,18.0,83301.0,Thursday,1492.0,115087.0,1510.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Homologacion por grupo de cursos,1007
82652,Homologacion por grupo de cursos,1007,Variant 2,2016-02-06 07:31:20+00:00,2016-02-04 23:33:13+00:00,1510.0,1492.0,84793.0,Thursday,115087.0,0.0,1510.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,end,end
82655,Validar solicitud,22475,Variant 16,2016-02-04 20:59:50+00:00,2016-02-04 20:59:50+00:00,0.0,0.0,75590.0,Thursday,0.0,96023.0,8853.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Traer informacion estudiante - banner,2834
82655,Traer informacion estudiante - banner,2834,Variant 16,2016-02-04 23:27:22+00:00,2016-02-04 20:59:50+00:00,0.0,0.0,75590.0,Thursday,8852.0,87171.0,8853.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Radicar Solicitud Homologacion,2834
82655,Radicar Solicitud Homologacion,2834,Variant 16,2016-02-04 23:27:23+00:00,2016-02-04 23:27:22+00:00,8852.0,8852.0,84442.0,Thursday,1.0,87170.0,8853.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Homologacion por grupo de cursos,1343
82655,Homologacion por grupo de cursos,1343,Variant 16,2016-02-05 23:40:13+00:00,2016-02-04 23:27:23+00:00,8853.0,1.0,84443.0,Thursday,87170.0,0.0,8853.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,end,end
82701,Traer informacion estudiante - banner,26147,Variant 9,2016-02-05 01:33:33+00:00,2016-02-05 01:33:33+00:00,0.0,0.0,5613.0,Friday,0.0,1026243.0,409403.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radicar Solicitud Homologacion,26147
82701,Radicar Solicitud Homologacion,26147,Variant 9,2016-02-05 01:53:12+00:00,2016-02-05 01:33:33+00:00,0.0,0.0,5613.0,Friday,1179.0,1025064.0,409403.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Validar solicitud,7080
82701,Validar solicitud,7080,Variant 9,2016-02-09 19:07:18+00:00,2016-02-05 01:53:12+00:00,1179.0,1179.0,6792.0,Friday,407646.0,617418.0,409403.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Cancelar Solicitud,7080
82701,Cancelar Solicitud,7080,Variant 9,2016-02-09 19:16:56+00:00,2016-02-09 19:07:18+00:00,408825.0,407646.0,68838.0,Tuesday,578.0,616840.0,409403.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,Notificacion estudiante cancelacion soli,7080
82701,Notificacion estudiante cancelacion soli,7080,Variant 9,2016-02-16 22:37:36+00:00,2016-02-09 19:16:56+00:00,409403.0,578.0,69416.0,Tuesday,616840.0,0.0,409403.0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,end,end
82801,Traer informacion estudiante - banner,5571,Variant 2,2016-02-05 00:29:25+00:00,2016-02-05 00:29:25+00:00,0.0,0.0,1765.0,Friday,0.0,61126.0,12033.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radicar Solicitud Homologacion,5571
82801,Radicar Solicitud Homologacion,5571,Variant 2,2016-02-05 00:30:00+00:00,2016-02-05 00:29:25+00:00,0.0,0.0,1765.0,Friday,35.0,61091.0,12033.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Validar solicitud,669
82801,Validar solicitud,669,Variant 2,2016-02-05 03:49:58+00:00,2016-02-05 00:30:00+00:00,35.0,35.0,1800.0,Friday,11998.0,49093.0,12033.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Homologacion por grupo de cursos,1343
82801,Homologacion por grupo de cursos,1343,Variant 2,2016-02-05 17:28:11+00:00,2016-02-05 03:49:58+00:00,12033.0,11998.0,13798.0,Friday,49093.0,0.0,12033.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,end,end
82802,Traer informacion estudiante - banner,9872,Variant 2,2016-02-05 00:41:16+00:00,2016-02-05 00:41:16+00:00,0.0,0.0,2476.0,Friday,0.0,503357.0,2299.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radicar Solicitud Homologacion,9872
82802,Radicar Solicitud Homologacion,9872,Variant 2,2016-02-05 00:41:28+00:00,2016-02-05 00:41:16+00:00,0.0,0.0,2476.0,Friday,12.0,503345.0,2299.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Validar solicitud,1707
82802,Validar solicitud,1707,Variant 2,2016-02-05 01:19:35+00:00,2016-02-05 00:41:28+00:00,12.0,12.0,2488.0,Friday,2287.0,501058.0,2299.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Homologacion por grupo de cursos,15930
82802,Homologacion por grupo de cursos,15930,Variant 2,2016-02-10 20:30:33+00:00,2016-02-05 01:19:35+00:00,2299.0,2287.0,4775.0,Friday,501058.0,0.0,2299.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,end,end
82851,Traer informacion estudiante - banner,8588,Variant 1,2016-02-05 11:18:45+00:00,2016-02-05 11:18:45+00:00,0.0,0.0,40725.0,Friday,0.0,1565537.0,555044.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radicar Solicitud Homologacion,8588
82851,Radicar Solicitud Homologacion,8588,Variant 1,2016-02-05 11:54:52+00:00,2016-02-05 11:18:45+00:00,0.0,0.0,40725.0,Friday,2167.0,1563370.0,555044.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Cancelar Solicitud,677
82851,Cancelar Solicitud,677,Variant 1,2016-02-11 21:29:29+00:00,2016-02-05 11:54:52+00:00,2167.0,2167.0,42892.0,Friday,552877.0,1010493.0,555044.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Notificacion estudiante cancelacion soli,677
82851,Notificacion estudiante cancelacion soli,677,Variant 1,2016-02-23 14:11:02+00:00,2016-02-11 21:29:29+00:00,555044.0,552877.0,77369.0,Thursday,1010493.0,0.0,555044.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,end,end
82902,Homologacion por grupo de cursos,1343,Variant 15,2016-02-05 15:19:56+00:00,2016-02-05 15:19:56+00:00,0.0,0.0,55196.0,Friday,0.0,6825.0,6658.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Traer informacion estudiante - banner,6159
82902,Traer informacion estudiante - banner,6159,Variant 15,2016-02-05 17:10:51+00:00,2016-02-05 15:19:56+00:00,0.0,0.0,55196.0,Friday,6655.0,170.0,6658.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Radicar Solicitud Homologacion,6159
82902,Radicar Solicitud Homologacion,6159,Variant 15,2016-02-05 17:10:54+00:00,2016-02-05 17:10:51+00:00,6655.0,6655.0,61851.0,Friday,3.0,167.0,6658.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Validar solicitud,669
82902,Validar solicitud,669,Variant 15,2016-02-05 17:13:41+00:00,2016-02-05 17:10:54+00:00,6658.0,3.0,61854.0,Friday,167.0,0.0,6658.0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,end,end
82903,Traer informacion estudiante - banner,8213,Variant 9,2016-02-05 19:03:29+00:00,2016-02-05 19:03:29+00:00,0.0,0.0,68609.0,Friday,0.0,847215.0,3716.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radicar Solicitud Homologacion,8213
82903,Radicar Solicitud Homologacion,8213,Variant 9,2016-02-05 19:03:30+00:00,2016-02-05 19:03:29+00:00,0.0,0.0,68609.0,Friday,1.0,847214.0,3716.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Validar solicitud,1707
82903,Validar solicitud,1707,Variant 9,2016-02-05 19:53:25+00:00,2016-02-05 19:03:30+00:00,1.0,1.0,68610.0,Friday,2995.0,844219.0,3716.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Cancelar Solicitud,8213
82903,Cancelar Solicitud,8213,Variant 9,2016-02-05 20:05:25+00:00,2016-02-05 19:53:25+00:00,2996.0,2995.0,71605.0,Friday,720.0,843499.0,3716.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,Notificacion estudiante cancelacion soli,8213
82903,Notificacion estudiante cancelacion soli,8213,Variant 9,2016-02-15 14:23:44+00:00,2016-02-05 20:05:25+00:00,3716.0,720.0,72325.0,Friday,843499.0,0.0,3716.0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,end,end
82904,Traer informacion estudiante - banner,8213,Variant 2,2016-02-05 19:13:49+00:00,2016-02-05 19:13:49+00:00,0.0,0.0,69229.0,Friday,0.0,518858.0,2300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radicar Solicitud Homologacion,8213
82904,Radicar Solicitud Homologacion,8213,Variant 2,2016-02-05 19:13:50+00:00,2016-02-05 19:13:49+00:00,0.0,0.0,69229.0,Friday,1.0,518857.0,2300.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Validar solicitud,1707
82904,Validar solicitud,1707,Variant 2,2016-02-05 19:52:09+00:00,2016-02-05 19:13:50+00:00,1.0,1.0,69230.0,Friday,2299.0,516558.0,2300.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Homologacion por grupo de cursos,1707
82904,Homologacion por grupo de cursos,1707,Variant 2,2016-02-11 19:21:27+00:00,2016-02-05 19:52:09+00:00,2300.0,2299.0,71529.0,Friday,516558.0,0.0,2300.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,end,end
82906,Traer informacion estudiante - banner,1910,Variant 25,2016-02-05 19:24:25+00:00,2016-02-05 19:24:25+00:00,0.0,0.0,69865.0,Friday,0.0,885712.0,884752.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radicar Solicitud Homologacion,1910
82906,Radicar Solicitud Homologacion,1910,Variant 25,2016-02-05 19:28:26+00:00,2016-02-05 19:24:25+00:00,0.0,0.0,69865.0,Friday,241.0,885471.0,884752.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Validar solicitud,387
82906,Validar solicitud,387,Variant 25,2016-02-06 17:09:57+00:00,2016-02-05 19:28:26+00:00,241.0,241.0,70106.0,Friday,78091.0,807380.0,884752.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Recepcion de documentos,19019
82906,Recepcion de documentos,19019,Variant 25,2016-02-16 01:10:17+00:00,2016-02-06 17:09:57+00:00,78332.0,78091.0,61797.0,Saturday,806420.0,960.0,884752.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,Homologacion por grupo de cursos,1007
82906,Homologacion por grupo de cursos,1007,Variant 25,2016-02-16 01:26:17+00:00,2016-02-16 01:10:17+00:00,884752.0,806420.0,4217.0,Tuesday,960.0,0.0,884752.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,end,end
82909,Traer informacion estudiante - banner,12836,Variant 1,2016-02-06 00:42:58+00:00,2016-02-06 00:42:58+00:00,0.0,0.0,2578.0,Saturday,0.0,393874.0,1622.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radicar Solicitud Homologacion,12836
82909,Radicar Solicitud Homologacion,12836,Variant 1,2016-02-06 00:43:09+00:00,2016-02-06 00:42:58+00:00,0.0,0.0,2578.0,Saturday,11.0,393863.0,1622.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Cancelar Solicitud,19019
82909,Cancelar Solicitud,19019,Variant 1,2016-02-06 01:10:00+00:00,2016-02-06 00:43:09+00:00,11.0,11.0,2589.0,Saturday,1611.0,392252.0,1622.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Notificacion estudiante cancelacion soli,19019
82909,Notificacion estudiante cancelacion soli,19019,Variant 1,2016-02-10 14:07:32+00:00,2016-02-06 01:10:00+00:00,1622.0,1611.0,4200.0,Saturday,392252.0,0.0,1622.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,end,end
82910,Traer informacion estudiante - banner,12836,Variant 2,2016-02-06 00:54:28+00:00,2016-02-06 00:54:28+00:00,0.0,0.0,3268.0,Saturday,0.0,505681.0,2023.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radicar Solicitud Homologacion,12836
82910,Radicar Solicitud Homologacion,12836,Variant 2,2016-02-06 00:54:34+00:00,2016-02-06 00:54:28+00:00,0.0,0.0,3268.0,Saturday,6.0,505675.0,2023.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Validar solicitud,1707
82910,Validar solicitud,1707,Variant 2,2016-02-06 01:28:11+00:00,2016-02-06 00:54:34+00:00,6.0,6.0,3274.0,Saturday,2017.0,503658.0,2023.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Homologacion por grupo de cursos,15930
82910,Homologacion por grupo de cursos,15930,Variant 2,2016-02-11 21:22:29+00:00,2016-02-06 01:28:11+00:00,2023.0,2017.0,5291.0,Saturday,503658.0,0.0,2023.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,end,end
82952,Traer informacion estudiante - banner,4708,Variant 1,2016-02-05 15:52:59+00:00,2016-02-05 15:52:59+00:00,0.0,0.0,57179.0,Friday,0.0,255577.0,1559.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radicar Solicitud Homologacion,4708
82952,Radicar Solicitud Homologacion,4708,Variant 1,2016-02-05 15:53:19+00:00,2016-02-05 15:52:59+00:00,0.0,0.0,57179.0,Friday,20.0,255557.0,1559.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Cancelar Solicitud,677
82952,Cancelar Solicitud,677,Variant 1,2016-02-05 16:18:58+00:00,2016-02-05 15:53:19+00:00,20.0,20.0,57199.0,Friday,1539.0,254018.0,1559.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Notificacion estudiante cancelacion soli,677
82952,Notificacion estudiante cancelacion soli,677,Variant 1,2016-02-08 14:52:36+00:00,2016-02-05 16:18:58+00:00,1559.0,1539.0,58738.0,Friday,254018.0,0.0,1559.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,end,end
82960,Traer informacion estudiante - banner,11811,Variant 1,2016-02-05 19:30:31+00:00,2016-02-05 19:30:31+00:00,0.0,0.0,70231.0,Friday,0.0,14767.0,558.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radicar Solicitud Homologacion,11811
82960,Radicar Solicitud Homologacion,11811,Variant 1,2016-02-05 19:30:32+00:00,2016-02-05 19:30:31+00:00,0.0,0.0,70231.0,Friday,1.0,14766.0,558.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Cancelar Solicitud,669
82960,Cancelar Solicitud,669,Variant 1,2016-02-05 19:39:49+00:00,2016-02-05 19:30:32+00:00,1.0,1.0,70232.0,Friday,557.0,14209.0,558.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Notificacion estudiante cancelacion soli,669
82960,Notificacion estudiante cancelacion soli,669,Variant 1,2016-02-05 23:36:38+00:00,2016-02-05 19:39:49+00:00,558.0,557.0,70789.0,Friday,14209.0,0.0,558.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,end,end
83051,Traer informacion estudiante - banner,10962,Variant 1,2016-02-06 03:14:46+00:00,2016-02-06 03:14:46+00:00,0.0,0.0,11686.0,Saturday,0.0,2716582.0,59675.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radicar Solicitud Homologacion,10962
83051,Radicar Solicitud Homologacion,10962,Variant 1,2016-02-06 03:14:49+00:00,2016-02-06 03:14:46+00:00,0.0,0.0,11686.0,Saturday,3.0,2716579.0,59675.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Cancelar Solicitud,716
83051,Cancelar Solicitud,716,Variant 1,2016-02-06 19:49:21+00:00,2016-02-06 03:14:49+00:00,3.0,3.0,11689.0,Saturday,59672.0,2656907.0,59675.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Notificacion estudiante cancelacion soli,716
83051,Notificacion estudiante cancelacion soli,716,Variant 1,2016-03-08 13:51:08+00:00,2016-02-06 19:49:21+00:00,59675.0,59672.0,71361.0,Saturday,2656907.0,0.0,59675.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,end,end
83053,Traer informacion estudiante - banner,6639,Variant 2,2016-02-06 03:34:43+00:00,2016-02-06 03:34:43+00:00,0.0,0.0,12883.0,Saturday,0.0,209915.0,1081.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radicar Solicitud Homologacion,6639
83053,Radicar Solicitud Homologacion,6639,Variant 2,2016-02-06 03:34:44+00:00,2016-02-06 03:34:43+00:00,0.0,0.0,12883.0,Saturday,1.0,209914.0,1081.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Validar solicitud,22475
83053,Validar solicitud,22475,Variant 2,2016-02-06 03:52:44+00:00,2016-02-06 03:34:44+00:00,1.0,1.0,12884.0,Saturday,1080.0,208834.0,1081.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Homologacion por grupo de cursos,1343
83053,Homologacion por grupo de cursos,1343,Variant 2,2016-02-08 13:53:18+00:00,2016-02-06 03:52:44+00:00,1081.0,1080.0,13964.0,Saturday,208834.0,0.0,1081.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,end,end
83201,Traer informacion estudiante - banner,11583,Variant 5,2016-02-06 12:48:18+00:00,2016-02-06 12:48:18+00:00,0.0,0.0,46098.0,Saturday,0.0,1498920.0,2274.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radicar Solicitud Homologacion,11583
83201,Radicar Solicitud Homologacion,11583,Variant 5,2016-02-06 13:26:12+00:00,2016-02-06 12:48:18+00:00,0.0,0.0,46098.0,Saturday,2274.0,1496646.0,2274.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Notificacion estudiante cancelacion soli,1
83201,Notificacion estudiante cancelacion soli,1,Variant 5,2016-02-23 21:10:18+00:00,2016-02-06 13:26:12+00:00,2274.0,2274.0,48372.0,Saturday,1496646.0,0.0,2274.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,end,end
83251,Traer informacion estudiante - banner,7770,Variant 44,2016-02-06 17:48:54+00:00,2016-02-06 17:48:54+00:00,0.0,0.0,64134.0,Saturday,0.0,1567751.0,1567751.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radicar Solicitud Homologacion,7770
83251,Radicar Solicitud Homologacion,7770,Variant 44,2016-02-06 17:49:00+00:00,2016-02-06 17:48:54+00:00,0.0,0.0,64134.0,Saturday,6.0,1567745.0,1567751.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Validar solicitud,716
83251,Validar solicitud,716,Variant 44,2016-02-06 19:09:21+00:00,2016-02-06 17:49:00+00:00,6.0,6.0,64140.0,Saturday,4821.0,1562924.0,1567751.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Revisar curso,716
83251,Revisar curso,716,Variant 44,2016-02-24 18:28:03+00:00,2016-02-06 19:09:21+00:00,4827.0,4821.0,68961.0,Saturday,1552722.0,10202.0,1567751.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,Homologacion por grupo de cursos,7394
83251,Homologacion por grupo de cursos,7394,Variant 44,2016-02-24 18:28:51+00:00,2016-02-24 18:28:03+00:00,1557549.0,1552722.0,66483.0,Wednesday,48.0,10154.0,1567751.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,Evaluacion curso,716
83251,Evaluacion curso,716,Variant 44,2016-02-24 18:30:42+00:00,2016-02-24 18:28:51+00:00,1557597.0,48.0,66531.0,Wednesday,111.0,10043.0,1567751.0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,Validacion final,716
83251,Validacion final,716,Variant 44,2016-02-24 21:10:59+00:00,2016-02-24 18:30:42+00:00,1557708.0,111.0,66642.0,Wednesday,9617.0,426.0,1567751.0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,Visto Bueno Cierre Proceso,7394
83251,Visto Bueno Cierre Proceso,7394,Variant 44,2016-02-24 21:11:42+00:00,2016-02-24 21:10:59+00:00,1567325.0,9617.0,76259.0,Wednesday,43.0,383.0,1567751.0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,Transferir Creditos,7394
83251,Transferir Creditos,7394,Variant 44,2016-02-24 21:18:04+00:00,2016-02-24 21:11:42+00:00,1567368.0,43.0,76302.0,Wednesday,382.0,1.0,1567751.0,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0,Transferir creditos homologables,7394
83251,Transferir creditos homologables,7394,Variant 44,2016-02-24 21:18:05+00:00,2016-02-24 21:18:04+00:00,1567750.0,382.0,76684.0,Wednesday,1.0,0.0,1567751.0,0,0,1,1,1,0,1,1,0,1,1,0,1,1,0,0,Transferir creditos homologables,7394
83251,Transferir creditos homologables,7394,Variant 44,2016-02-24 21:18:05+00:00,2016-02-24 21:18:05+00:00,1567751.0,1.0,76685.0,Wednesday,0.0,0.0,1567751.0,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,end,end
83252,Cancelar Solicitud,19019,Variant 17,2016-02-06 16:08:27+00:00,2016-02-06 16:08:27+00:00,0.0,0.0,58107.0,Saturday,0.0,165188.0,7431.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Traer informacion estudiante - banner,11204
83252,Traer informacion estudiante - banner,11204,Variant 17,2016-02-06 18:12:15+00:00,2016-02-06 16:08:27+00:00,0.0,0.0,58107.0,Saturday,7428.0,157760.0,7431.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radicar Solicitud Homologacion,11204
83252,Radicar Solicitud Homologacion,11204,Variant 17,2016-02-06 18:12:18+00:00,2016-02-06 18:12:15+00:00,7428.0,7428.0,65535.0,Saturday,3.0,157757.0,7431.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Notificacion estudiante cancelacion soli,19019
83252,Notificacion estudiante cancelacion soli,19019,Variant 17,2016-02-08 14:01:35+00:00,2016-02-06 18:12:18+00:00,7431.0,3.0,65538.0,Saturday,157757.0,0.0,7431.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,end,end
83601,Traer informacion estudiante - banner,12814,Variant 2,2016-02-07 15:53:43+00:00,2016-02-07 15:53:43+00:00,0.0,0.0,57223.0,Sunday,0.0,75773.0,1502.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radicar Solicitud Homologacion,12814
83601,Radicar Solicitud Homologacion,12814,Variant 2,2016-02-07 15:53:50+00:00,2016-02-07 15:53:43+00:00,0.0,0.0,57223.0,Sunday,7.0,75766.0,1502.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Validar solicitud,6694
83601,Validar solicitud,6694,Variant 2,2016-02-07 16:18:45+00:00,2016-02-07 15:53:50+00:00,7.0,7.0,57230.0,Sunday,1495.0,74271.0,1502.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Homologacion por grupo de cursos,6971
